,,,,,,Daily Price Report-01-01-2026 to 03-09-2026 for Maharashtra,,,,,
State/UT,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Price Date
Maharashtra,Nanded,"Shetkari Khajgi Bajar Parisar, Tal Bhokar, Dist Nanded",Fibre Crops,Cotton,LH-900,Local,"7,425.00","7,650.00","7,525.00",Rs./Quintal,29-03-2026
Maharashtra,Nanded,"Shetkari Khajgi Bajar Parisar, Tal Bhokar, Dist Nanded",Fibre Crops,Cotton,LH-900,Local,"7,425.00","7,650.00","7,480.00",Rs./Quintal,28-03-2026
Maharashtra,Nanded,"Shetkari Khajgi Bajar Parisar, Tal Bhokar, Dist Nanded",Fibre Crops,Cotton,LH-900,Local,"7,269.00","7,566.00","7,417.00",Rs./Quintal,27-03-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,994.00","8,010.00","8,001.00",Rs./Quintal,05-03-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,994.00","8,010.00","8,001.00",Rs./Quintal,26-02-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,994.00","8,010.00","8,001.00",Rs./Quintal,24-02-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,994.00","8,010.00","8,001.00",Rs./Quintal,09-02-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,994.00","8,010.00","8,002.00",Rs./Quintal,06-02-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,994.00","8,010.00","8,002.00",Rs./Quintal,05-02-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,994.00","8,010.00","8,002.00",Rs./Quintal,03-02-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,800.00","8,125.00","8,000.00",Rs./Quintal,28-01-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,969.00","8,115.00","8,050.00",Rs./Quintal,27-01-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,969.00","8,010.00","7,995.00",Rs./Quintal,12-01-2026
Maharashtra,Nandurbar,APMC Nandurbar ,Fibre Crops,Cotton,Other,Local,"7,906.00","8,060.00","7,979.00",Rs./Quintal,07-01-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"9,180.00","9,350.00","9,260.00",Rs./Quintal,28-05-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"9,270.00","9,440.00","9,360.00",Rs./Quintal,22-05-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"9,440.00","9,660.00","9,530.00",Rs./Quintal,21-05-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"9,650.00","9,800.00","9,730.00",Rs./Quintal,13-05-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"9,230.00","9,400.00","9,330.00",Rs./Quintal,02-05-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"8,750.00","8,900.00","8,840.00",Rs./Quintal,24-04-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"8,550.00","8,725.00","8,650.00",Rs./Quintal,16-04-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"8,350.00","8,510.00","8,400.00",Rs./Quintal,09-04-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"7,900.00","8,200.00","8,100.00",Rs./Quintal,25-03-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"7,600.00","7,805.00","7,740.00",Rs./Quintal,12-03-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,700.00,"7,880.00","7,750.00",Rs./Quintal,12-02-2026
Maharashtra,Parbhani,APMC Manwat ,Fibre Crops,Cotton,Desi,Local,"8,090.00","8,350.00","8,260.00",Rs./Quintal,12-01-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"7,400.00","9,870.00","9,770.00",Rs./Quintal,19-05-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"7,600.00","9,955.00","9,850.00",Rs./Quintal,18-05-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"7,475.00","9,850.00","9,775.00",Rs./Quintal,13-05-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"7,100.00","9,900.00","9,850.00",Rs./Quintal,12-05-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,500.00","9,900.00","9,795.00",Rs./Quintal,11-05-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,805.00","9,595.00","9,450.00",Rs./Quintal,05-05-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,680.00","9,545.00","9,455.00",Rs./Quintal,04-05-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,800.00","9,050.00","8,990.00",Rs./Quintal,28-04-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,950.00","8,880.00",Rs./Quintal,27-04-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,455.00","9,071.00","8,990.00",Rs./Quintal,22-04-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,100.00","8,455.00","8,380.00",Rs./Quintal,13-04-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"7,205.00","8,650.00","8,575.00",Rs./Quintal,07-04-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"7,000.00","8,711.00","8,630.00",Rs./Quintal,06-04-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,150.00","8,030.00",Rs./Quintal,25-03-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,800.00","8,105.00","8,020.00",Rs./Quintal,24-03-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,500.00","8,030.00","7,930.00",Rs./Quintal,18-03-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,500.00","7,940.00","7,875.00",Rs./Quintal,17-03-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,500.00","7,900.00","7,870.00",Rs./Quintal,16-03-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"7,460.00","7,855.00","7,760.00",Rs./Quintal,11-03-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,350.00","7,830.00","7,700.00",Rs./Quintal,04-03-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"6,500.00","7,950.00","7,700.00",Rs./Quintal,25-02-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"7,460.00","8,325.00","8,200.00",Rs./Quintal,28-01-2026
Maharashtra,Parbhani,APMC Sailu ,Fibre Crops,Cotton,Other,Local,"7,400.00","8,175.00","7,930.00",Rs./Quintal,21-01-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"8,450.00","8,600.00","8,500.00",Rs./Quintal,03-05-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,760.00","8,250.00","8,150.00",Rs./Quintal,22-04-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,760.00","8,200.00","8,000.00",Rs./Quintal,21-04-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,Non-FAQ,"7,200.00","7,560.00","7,300.00",Rs./Quintal,20-04-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"8,150.00","8,250.00","8,200.00",Rs./Quintal,09-04-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,600.00","7,550.00",Rs./Quintal,20-03-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,800.00","8,010.00","7,900.00",Rs./Quintal,12-03-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,Non-FAQ,"7,000.00","7,700.00","7,601.00",Rs./Quintal,08-03-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,750.00","8,010.00","7,979.00",Rs./Quintal,26-02-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,750.00","8,010.00","7,979.00",Rs./Quintal,24-02-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,Non-FAQ,"6,000.00","7,600.00","7,550.00",Rs./Quintal,24-02-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,750.00","8,010.00","7,979.00",Rs./Quintal,23-02-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,750.00","8,050.00","7,950.00",Rs./Quintal,27-01-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,780.00","8,100.00","8,050.00",Rs./Quintal,12-01-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,740.00","8,010.00","7,979.00",Rs./Quintal,08-01-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,740.00","8,010.00","7,979.00",Rs./Quintal,07-01-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,740.00","8,060.00","7,979.00",Rs./Quintal,06-01-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,740.00","8,010.00","7,979.00",Rs./Quintal,05-01-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,740.00","8,010.00","7,979.00",Rs./Quintal,02-01-2026
Maharashtra,Parbhani,APMC Sonpeth ,Fibre Crops,Cotton,Other,FAQ,"7,740.00","8,010.00","7,979.00",Rs./Quintal,01-01-2026
Maharashtra,Parbhani,APMC Tadkalas ,Fibre Crops,Cotton,H-4(A) 27mm FIne,FAQ,"8,010.00","8,010.00","8,010.00",Rs./Quintal,12-03-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"8,600.00","8,600.00","8,600.00",Rs./Quintal,25-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"8,600.00","8,750.00","8,731.66",Rs./Quintal,24-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,100.00","8,750.00","7,712.59",Rs./Quintal,23-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,900.00","8,800.00","8,173.10",Rs./Quintal,22-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,800.00","8,625.00","8,167.76",Rs./Quintal,21-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"8,625.00","8,625.00","8,625.00",Rs./Quintal,20-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"8,625.00","8,640.00","8,630.33",Rs./Quintal,19-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"8,525.00","8,650.00","8,580.10",Rs./Quintal,18-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"8,400.00","8,500.00","8,444.76",Rs./Quintal,17-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,100.00","8,525.00","8,242.04",Rs./Quintal,16-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"8,000.00","8,500.00","8,415.14",Rs./Quintal,15-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"8,375.00","8,450.00","8,407.68",Rs./Quintal,14-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","8,525.00","8,480.90",Rs./Quintal,13-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","8,550.00","8,485.92",Rs./Quintal,11-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,600.00","8,434.27",Rs./Quintal,07-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"5,600.00","8,700.00","8,468.74",Rs./Quintal,06-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,100.00","8,800.00","8,483.98",Rs./Quintal,05-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,400.00","8,750.00","8,652.28",Rs./Quintal,04-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","8,800.00","8,618.60",Rs./Quintal,03-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,300.00","8,800.00","8,722.86",Rs./Quintal,02-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,300.00","8,950.00","8,729.77",Rs./Quintal,01-06-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","8,850.00","8,649.38",Rs./Quintal,31-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,700.00","8,950.00","8,742.51",Rs./Quintal,30-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,000.00","9,050.00","8,935.89",Rs./Quintal,29-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","9,070.00","8,864.04",Rs./Quintal,28-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","9,100.00","8,861.74",Rs./Quintal,26-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","9,150.00","8,857.00",Rs./Quintal,25-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,000.00","9,100.00","8,862.56",Rs./Quintal,24-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","9,200.00","8,938.39",Rs./Quintal,23-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,800.00","9,350.00","9,113.72",Rs./Quintal,22-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,000.00","9,500.00","9,285.27",Rs./Quintal,21-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,100.00","9,600.00","9,341.60",Rs./Quintal,20-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,700.00","9,600.00","9,346.80",Rs./Quintal,19-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,400.00","9,600.00","9,351.87",Rs./Quintal,18-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,300.00","9,500.00","9,249.75",Rs./Quintal,17-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,000.00","9,650.00","9,360.50",Rs./Quintal,15-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,000.00","9,700.00","9,384.16",Rs./Quintal,14-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,000.00","9,600.00","9,332.36",Rs./Quintal,13-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,200.00","9,500.00","9,187.86",Rs./Quintal,12-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,600.00","9,600.00","9,219.67",Rs./Quintal,11-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,000.00","9,350.00","8,907.84",Rs./Quintal,10-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,200.00","9,200.00","8,968.52",Rs./Quintal,09-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,000.00","9,250.00","8,997.51",Rs./Quintal,08-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,000.00","9,200.00","8,879.08",Rs./Quintal,07-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"7,300.00","9,200.00","8,845.75",Rs./Quintal,06-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","9,100.00","8,863.71",Rs./Quintal,05-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,000.00","9,000.00","8,766.44",Rs./Quintal,04-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,400.00","8,760.00","8,431.23",Rs./Quintal,03-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","8,750.00","8,483.54",Rs./Quintal,02-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,300.00","8,700.00","8,404.41",Rs./Quintal,01-05-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","8,600.00","8,286.07",Rs./Quintal,30-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,550.00","8,207.07",Rs./Quintal,29-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,400.00","8,550.00","8,308.68",Rs./Quintal,28-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,000.00","8,525.00","8,281.84",Rs./Quintal,27-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,400.00","8,550.00","8,247.37",Rs./Quintal,26-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,400.00","8,600.00","8,325.75",Rs./Quintal,23-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,300.00","8,700.00","8,222.69",Rs./Quintal,22-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,500.00","8,350.00","8,050.76",Rs./Quintal,21-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,350.00","8,325.00","7,951.02",Rs./Quintal,20-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,650.00","8,325.00","8,121.43",Rs./Quintal,19-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,300.00","8,325.00","8,099.03",Rs./Quintal,18-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,300.00","8,300.00","8,045.85",Rs./Quintal,17-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,000.00","8,250.00","8,006.20",Rs./Quintal,16-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,225.00","7,973.23",Rs./Quintal,15-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,600.00","8,200.00","7,910.58",Rs./Quintal,14-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,100.00","8,200.00","7,979.97",Rs./Quintal,13-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,000.00","8,200.00","8,009.37",Rs./Quintal,12-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,200.00","8,062.22",Rs./Quintal,11-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,150.00","8,300.00","8,066.94",Rs./Quintal,10-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,300.00","8,375.00","8,121.84",Rs./Quintal,09-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,350.00","8,183.69",Rs./Quintal,08-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,350.00","8,163.73",Rs./Quintal,07-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,350.00","8,176.32",Rs./Quintal,06-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,000.00","8,390.00","8,129.38",Rs./Quintal,05-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,400.00","8,131.93",Rs./Quintal,04-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,000.00","8,335.00","7,966.77",Rs./Quintal,03-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,150.00","7,937.26",Rs./Quintal,02-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,000.00","8,100.00","7,799.21",Rs./Quintal,01-04-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,400.00","8,100.00","7,768.53",Rs./Quintal,31-03-2026
Maharashtra,Parbhani,"Hari Har Khajagi Bazar Parisar, Gangakhed, Dist Parbhani",Fibre Crops,Cotton,LRA,Local,"6,200.00","8,050.00","7,795.44",Rs./Quintal,30-03-2026
